,0,1,2,3,4,5,6,7,8,9,10
0,0.5,5,0.984,1.0,0.22874880611270296,0.32873315650793994,0.21829565955640454,0.3076556693779858,-4.251243420340025,-0.014942607746173434,0.48688433599677194
1,0.5,10,0.752,0.8699999999999999,0.28350843680356574,0.3697627733992681,0.24180197389366445,0.3368459548503586,-2.1649592583274515,0.14841504603449043,0.6625728940336422
2,0.5,20,0.376,0.48500000000000004,0.28738193781173726,0.36225126343021086,0.27607980473309984,0.3411472864239297,-2.325250434837538,0.09432097189837238,0.5819238715135612
3,0.5,30,0.25733333333333336,0.2833333333333333,0.27485938660723763,0.34660361038941573,0.28441048498355087,0.3272478251063572,-2.278500280163923,0.06413328680292814,0.5350639428370922
4,0.5,40,0.177,0.24500000000000002,0.2797941207683328,0.3225054635112902,0.28817786267643003,0.3213226793640639,-2.3238046428360084,0.05112410822213369,0.5126798804332345
5,0.5,50,0.15360000000000004,0.204,0.2479040645229757,0.2654117686032096,0.2616470338533376,0.2884523375947924,-2.223329839223609,0.05749709364158631,0.5240403191459173
6,1.0,5,0.9199999999999999,1.0,0.2352753900031837,0.3754497625653046,0.2205773108351905,0.35036496514599663,-2.0731092327614467,0.07683365005116795,0.603969992235178
7,1.0,10,0.732,0.8400000000000001,0.3331741483603948,0.4099457132758026,0.27369203013902155,0.3657439086588775,-3.093638926319644,0.08815515909281532,0.6304754831357978
8,1.0,20,0.378,0.47000000000000003,0.29751671442215855,0.36065413393175155,0.27183487212140506,0.34037909096680014,-2.165006360038346,0.09389927094512161,0.564133647038388
9,1.0,30,0.24133333333333334,0.30333333333333334,0.29284728854929426,0.35886911863221854,0.289610527432877,0.3384019669005231,-2.60618706630538,0.025379697986972146,0.46527869414524375
10,1.0,40,0.132,0.185,0.19155258410272738,0.24440596112370536,0.223018147086915,0.26112317744703467,-2.3775512357132227,0.03448075169105922,0.47991893310246037
11,1.0,50,0.1472,0.184,0.20174042237079487,0.22531957915605258,0.21787116629523506,0.23828564035986294,-2.2478075301002445,0.04351638486863938,0.48681562936452166
12,2.0,5,0.9359999999999999,0.96,0.22821818953624112,0.34966065538710484,0.2208426191234214,0.34488767779325524,-2.429420565007283,0.05158609825324974,0.5605200044634986
13,2.0,10,0.704,0.82,0.29305953517987904,0.37329806348212746,0.2457815982171283,0.3383559373840129,-2.4678941260891483,0.13427797366766486,0.6437538773610173
14,2.0,20,0.34199999999999997,0.43499999999999994,0.26339806855566167,0.3481639618112863,0.26663482967207897,0.3304914067286807,-2.193874848733176,0.0875207334696829,0.5571127783372336
15,2.0,30,0.2506666666666667,0.33666666666666667,0.2854717181364746,0.32760385209297854,0.28181046375888785,0.31848248116553185,-2.2099025297176795,0.07309413533744144,0.5505477361372988
16,2.0,40,0.185,0.25,0.2517775655311472,0.28687818201236975,0.2597368141780749,0.29550940472658616,-2.3015555592084462,0.044549253818148296,0.5016711762820147
17,2.0,50,0.14,0.196,0.23766316459726203,0.2678106713424514,0.2521489971346705,0.27680622472967226,-2.4026559474596976,0.03950959234874817,0.4973931803799082
18,5.0,5,0.968,1.0,0.22524673670805476,0.3537045431043732,0.20948742438713785,0.32846890163110204,-2.1767273411931733,0.07443560861365058,0.6168550308468624
19,5.0,10,0.588,0.6599999999999999,0.2650960416003396,0.3638478214581272,0.24217340549718774,0.3401245316694888,-3.3244535839681197,0.045649173214233396,0.5343176285874688
20,5.0,20,0.366,0.48500000000000004,0.29544730977395733,0.37407415650042947,0.2619123421415685,0.33557242075055804,-2.3676297614187347,0.08875304691261847,0.5817476124965903
21,5.0,30,0.26,0.27999999999999997,0.29539424811631115,0.3500372552243133,0.29162687042343205,0.33754081694087046,-2.1061373488878283,0.0787866361717753,0.5459137156566594
22,5.0,40,0.21399999999999997,0.2675,0.27411652340019105,0.2944507040999707,0.2628143903215536,0.2945052383605412,-2.2544835380326957,0.053994927525270985,0.5092949914396361
23,5.0,50,0.11680000000000001,0.158,0.19754855141674627,0.2377568778687327,0.22386713360925395,0.2552213791143523,-2.2202624560296886,0.03742949898041224,0.48395186025954773
24,10.0,5,0.968,1.0,0.2247691817892391,0.3634136119003958,0.21304255544943224,0.34049607779110236,-4.114356475876458,0.013104852768196696,0.5394023605337882
25,10.0,10,0.648,0.74,0.28064310729067177,0.37951763656522647,0.2475856945770986,0.3468253062532355,-3.1340972986031685,0.07350337102477686,0.562932418269797
26,10.0,20,0.41200000000000003,0.5149999999999999,0.27905125756128624,0.34794151631460796,0.26392868513212353,0.33674834593837816,-2.2303605915940787,0.088881381545235,0.5735196973024428
27,10.0,30,0.23733333333333334,0.31666666666666665,0.24774487955003716,0.2880033875361833,0.25437758675581024,0.28914788452618373,-2.2800135592181294,0.06199048101881907,0.509925308928328
28,10.0,40,0.21600000000000003,0.29750000000000004,0.26923485089674204,0.30075076628826175,0.2660511514379709,0.30085064831928826,-2.422105857478782,0.05784445239732835,0.5212600572382152
29,10.0,50,0.1448,0.18,0.23962644593017085,0.2718708604911644,0.2553857582510878,0.2751108023029026,-2.2506819395129964,0.039334420426297416,0.4715189698015938
