,0,1,2,3,4,5,6,7,8,9,10
0,0.5,5,0.568,0.52,0.7180746561886051,0.43116676778031676,0.7006735896716251,0.39547343384464345,-1.2658520458706775,0.06519102098549974,0.5237469893905826
1,0.5,10,0.30399999999999994,0.32,0.7982037608756666,0.4879695732482858,0.766348582655066,0.4009839664262915,-1.1907492389354826,0.07407317925440482,0.5450113114712343
2,0.5,20,0.118,0.225,0.7608756665731126,0.4404024941836114,0.7656469267471232,0.353171037859473,-1.2355410485246623,0.048992351184790686,0.5175544637890553
3,0.5,30,0.07733333333333334,0.11666666666666668,0.7243895593600899,0.3609461729922873,0.7645242772944149,0.32426354942957936,-1.271088353928302,0.048160964688438036,0.5049574804052103
4,0.5,40,0.028999999999999998,0.07250000000000001,0.6957619983160258,0.3251763730174758,0.6954813359528488,0.2700200559241278,-1.219743282517939,0.015643796552260232,0.48012710975581224
5,0.5,50,0.0248,0.064,0.6528206567499298,0.29554983848312777,0.7054448498456357,0.26088586713595274,-1.213906694409632,0.019815280912414628,0.494491034871968
6,1.0,5,0.56,0.54,0.8078866124052765,0.5591848444148756,0.7357563850687623,0.47332046893856955,-1.1957492365163185,0.08121433093246541,0.5331199423102302
7,1.0,10,0.344,0.45999999999999996,0.823884367106371,0.5144536850023674,0.7641032837496492,0.3974878525569969,-1.2971211026376412,0.08824607035023299,0.5849740268710606
8,1.0,20,0.15000000000000002,0.18,0.749228178501263,0.4340691478933412,0.7742071288240246,0.36597383274221873,-1.3052426256382983,0.0622528906596437,0.5432056752518187
9,1.0,30,0.09466666666666666,0.17333333333333334,0.7618579848442324,0.36969200199023206,0.7234072410889699,0.3470220057899978,-1.265996232119156,0.04977013675014644,0.5371886008631095
10,1.0,40,0.039999999999999994,0.095,0.6803255683412854,0.31257554168733853,0.6749929834409206,0.27364352204680337,-1.2547114442462202,0.017375346097537173,0.4789398508557595
11,1.0,50,0.032799999999999996,0.078,0.6542239685658153,0.2787010739587701,0.6811675554308168,0.25428321550810384,-1.2629146084567602,0.01492018460817533,0.49576622595988806
12,2.0,5,0.5920000000000001,0.47999999999999987,0.8185517822060062,0.5496825196143735,0.7767330900926186,0.491866405711719,-1.1746789490717102,0.0846227722322099,0.5459771695077889
13,2.0,10,0.312,0.4,0.8057816446814482,0.4945386122508627,0.7612966601178782,0.4038237193268905,-1.2796880616664863,0.08479394027238606,0.5831247245843497
14,2.0,20,0.1,0.13000000000000003,0.7072691552062869,0.370099913640425,0.7060061745719899,0.32005972875765754,-1.2543080130622022,0.03571764728390206,0.5137413069404236
15,2.0,30,0.06000000000000001,0.1,0.7156890261015998,0.3675181959736144,0.760735335391524,0.3137233855940117,-1.2634283400845436,0.0363051586568804,0.502872308547733
16,2.0,40,0.045,0.07249999999999998,0.7228459163626157,0.3614895693819052,0.7175133314622509,0.281990109522736,-1.244499636359934,0.026649521923661528,0.5111910118702644
17,2.0,50,0.023200000000000002,0.034,0.6841145102441762,0.3166888680150368,0.6890261015997755,0.2656565377892818,-1.239693285825105,0.024575290813101697,0.5046803310679205
18,5.0,5,0.5840000000000001,0.48,0.8160258209374123,0.5539599212230187,0.7643839461128262,0.48148942385075916,-1.201425334114197,0.08039576580348375,0.5359523270318627
19,5.0,10,0.27599999999999997,0.4,0.8071849564973337,0.47967549838003964,0.7589110300308729,0.39938896134868923,-1.340348065973378,0.07160880943287173,0.54097628608118
20,5.0,20,0.14400000000000002,0.20999999999999996,0.7572270558518103,0.431110025934723,0.7733651417344934,0.3520194285549079,-1.2461758399376286,0.04987967279504762,0.5311384300415423
21,5.0,30,0.07066666666666667,0.10333333333333333,0.7242492281785012,0.3786345709324049,0.7100757788380578,0.30375352723678795,-1.2055412838384911,0.02861637417968328,0.49858944537884575
22,5.0,40,0.040999999999999995,0.0875,0.6612405276452428,0.3015791557295152,0.6989896154925624,0.2725177035426409,-1.240890702867106,0.02589135483185414,0.5049529716106866
23,5.0,50,0.0328,0.068,0.6772382823463373,0.2825449805431296,0.694779680044906,0.2496238683994012,-1.2740195004940638,0.017881053254078867,0.4912088070087407
24,10.0,5,0.6,0.5599999999999999,0.8045186640471512,0.5331984700591212,0.7363177097951165,0.4530742435033205,-1.110412021392229,0.09080452865270283,0.542970083718743
25,10.0,10,0.3,0.36,0.7948358125175414,0.49115531300322685,0.7544204322200393,0.3937144947723286,-1.350241269481943,0.07692168025812449,0.5422028426587502
26,10.0,20,0.134,0.21000000000000002,0.7702778557395453,0.42747500356240087,0.7747684535503789,0.3521236660235475,-1.3678052376705423,0.061114931626342225,0.5182652961119917
27,10.0,30,0.09066666666666669,0.17666666666666667,0.7424922817850126,0.3913952669099738,0.756385068762279,0.31422747302511916,-1.3352594814834349,0.03047288991093065,0.5020241114073
28,10.0,40,0.051000000000000004,0.1,0.7184956497333708,0.34817324846365666,0.6918327252315465,0.2745517621301583,-1.2988195007117551,0.021776954967955897,0.5017762041851845
29,10.0,50,0.028000000000000004,0.066,0.6553466180185237,0.26254690098414446,0.6873421274207129,0.24630461264881512,-1.2364711398890993,0.019307048197499902,0.4981389988718277
